thread=128094746699456; worker=1; libro=2; palabras=47314; inicio=2025-11-30 12:34:17.970; fin=2025-11-30 12:34:18.113
thread=128094505526976; worker=0; libro=28; palabras=92854; inicio=2025-11-30 12:34:20.496; fin=2025-11-30 12:34:20.819
thread=128094746699456; worker=5; libro=33; palabras=109138; inicio=2025-11-30 12:34:20.497; fin=2025-11-30 12:34:20.843
thread=128094738306752; worker=3; libro=31; palabras=134493; inicio=2025-11-30 12:34:20.497; fin=2025-11-30 12:34:20.908
thread=128094755092160; worker=4; libro=36; palabras=117350; inicio=2025-11-30 12:34:20.792; fin=2025-11-30 12:34:21.081
thread=128094513919680; worker=1; libro=29; palabras=304376; inicio=2025-11-30 12:34:20.496; fin=2025-11-30 12:34:21.247
thread=128094729914048; worker=2; libro=35; palabras=992331; inicio=2025-11-30 12:34:20.700; fin=2025-11-30 12:34:22.525
thread=128094746699456; worker=0; libro=37; palabras=70204; inicio=2025-11-30 12:34:22.534; fin=2025-11-30 12:34:22.730
thread=128094505526976; worker=5; libro=42; palabras=80980; inicio=2025-11-30 12:34:22.535; fin=2025-11-30 12:34:22.752
thread=128094755092160; worker=1; libro=38; palabras=103490; inicio=2025-11-30 12:34:22.535; fin=2025-11-30 12:34:22.800
thread=128094738306752; worker=2; libro=39; palabras=111843; inicio=2025-11-30 12:34:22.535; fin=2025-11-30 12:34:22.828
thread=128094513919680; worker=4; libro=41; palabras=173576; inicio=2025-11-30 12:34:22.535; fin=2025-11-30 12:34:22.950
thread=128094505526976; worker=5; libro=44; palabras=117284; inicio=2025-11-30 12:34:22.755; fin=2025-11-30 12:34:23.032
thread=128094755092160; worker=1; libro=45; palabras=141049; inicio=2025-11-30 12:34:22.806; fin=2025-11-30 12:34:23.154
thread=128094746699456; worker=0; libro=43; palabras=203029; inicio=2025-11-30 12:34:22.734; fin=2025-11-30 12:34:23.190
thread=128094729914048; worker=3; libro=40; palabras=395203; inicio=2025-11-30 12:34:22.535; fin=2025-11-30 12:34:23.532
thread=128094738306752; worker=3; libro=49; palabras=60293; inicio=2025-11-30 12:34:23.545; fin=2025-11-30 12:34:23.699
thread=128094729914048; worker=2; libro=47; palabras=92187; inicio=2025-11-30 12:34:23.544; fin=2025-11-30 12:34:23.780
thread=128094513919680; worker=1; libro=48; palabras=145111; inicio=2025-11-30 12:34:23.544; fin=2025-11-30 12:34:23.868
thread=128094505526976; worker=0; libro=46; palabras=286240; inicio=2025-11-30 12:34:23.544; fin=2025-11-30 12:34:24.184
