thread=140704446023360; worker=1; libro=2; palabras=47314; inicio=2025-11-30 15:42:00.354; fin=2025-11-30 15:42:00.400
thread=140704454416064; worker=0; libro=1; palabras=71710; inicio=2025-11-30 15:42:00.354; fin=2025-11-30 15:42:00.420
thread=140704429237952; worker=3; libro=4; palabras=71581; inicio=2025-11-30 15:42:00.354; fin=2025-11-30 15:42:00.426
thread=140704420845248; worker=4; libro=5; palabras=81316; inicio=2025-11-30 15:42:00.354; fin=2025-11-30 15:42:00.434
thread=140704437630656; worker=2; libro=3; palabras=141645; inicio=2025-11-30 15:42:00.354; fin=2025-11-30 15:42:00.472
thread=140704429237952; worker=1; libro=7; palabras=31487; inicio=2025-11-30 15:42:00.474; fin=2025-11-30 15:42:00.506
thread=140704446023360; worker=3; libro=9; palabras=33889; inicio=2025-11-30 15:42:00.474; fin=2025-11-30 15:42:00.512
thread=140704420845248; worker=0; libro=6; palabras=115042; inicio=2025-11-30 15:42:00.474; fin=2025-11-30 15:42:00.567
thread=140704437630656; worker=2; libro=8; palabras=212180; inicio=2025-11-30 15:42:00.474; fin=2025-11-30 15:42:00.637
thread=140704454416064; worker=4; libro=10; palabras=413440; inicio=2025-11-30 15:42:00.474; fin=2025-11-30 15:42:00.778
thread=140704437630656; worker=2; libro=13; palabras=37765; inicio=2025-11-30 15:42:00.782; fin=2025-11-30 15:42:00.822
thread=140704429237952; worker=3; libro=14; palabras=78560; inicio=2025-11-30 15:42:00.782; fin=2025-11-30 15:42:00.851
thread=140704446023360; worker=1; libro=12; palabras=80943; inicio=2025-11-30 15:42:00.782; fin=2025-11-30 15:42:00.860
thread=140704420845248; worker=4; libro=15; palabras=99958; inicio=2025-11-30 15:42:00.782; fin=2025-11-30 15:42:00.870
thread=140704454416064; worker=0; libro=11; palabras=166806; inicio=2025-11-30 15:42:00.781; fin=2025-11-30 15:42:00.907
thread=140704429237952; worker=1; libro=16; palabras=49690; inicio=2025-11-30 15:42:00.908; fin=2025-11-30 15:42:00.955
thread=140704437630656; worker=2; libro=17; palabras=126207; inicio=2025-11-30 15:42:00.908; fin=2025-11-30 15:42:01.039
thread=140704446023360; worker=3; libro=18; palabras=144239; inicio=2025-11-30 15:42:00.908; fin=2025-11-30 15:42:01.052
thread=140704420845248; worker=0; libro=20; palabras=185498; inicio=2025-11-30 15:42:00.908; fin=2025-11-30 15:42:01.061
thread=140704454416064; worker=4; libro=19; palabras=211713; inicio=2025-11-30 15:42:00.908; fin=2025-11-30 15:42:01.074
